country,measure,age,sex,year,value,status
Denmark,Perceived health status,15 years or over,Female,2021,67.1,Good/very good health
Denmark,Perceived health status,15 years or over,Female,2022,62.7,Good/very good health
Denmark,Perceived health status,15 years or over,Female,2023,62.4,Good/very good health
Denmark,Perceived health status,15 years or over,Female,2024,67.1,Good/very good health
Denmark,Perceived health status,15 years or over,Female,2025,68.5,Good/very good health
Finland,Perceived health status,15 years or over,Female,2015,69.3,Good/very good health
Finland,Perceived health status,15 years or over,Female,2016,68.7,Good/very good health
Finland,Perceived health status,15 years or over,Female,2017,68.5,Good/very good health
Finland,Perceived health status,15 years or over,Female,2018,67.1,Good/very good health
Finland,Perceived health status,15 years or over,Female,2019,67.9,Good/very good health
Finland,Perceived health status,15 years or over,Female,2020,69.2,Good/very good health
Finland,Perceived health status,15 years or over,Female,2021,68.3,Good/very good health
Finland,Perceived health status,15 years or over,Female,2022,62.7,Good/very good health
Finland,Perceived health status,15 years or over,Female,2023,64.5,Good/very good health
Finland,Perceived health status,15 years or over,Female,2024,65.9,Good/very good health
Finland,Perceived health status,15 years or over,Female,2025,66.3,Good/very good health
France,Perceived health status,15 years or over,Female,2015,65.6,Good/very good health
France,Perceived health status,15 years or over,Female,2016,64.5,Good/very good health
France,Perceived health status,15 years or over,Female,2017,65.7,Good/very good health
France,Perceived health status,15 years or over,Female,2018,65.5,Good/very good health
France,Perceived health status,15 years or over,Female,2019,64.9,Good/very good health
France,Perceived health status,15 years or over,Female,2020,66.8,Good/very good health
France,Perceived health status,15 years or over,Female,2021,65.9,Good/very good health
France,Perceived health status,15 years or over,Female,2022,63.2,Good/very good health
France,Perceived health status,15 years or over,Female,2023,62.5,Good/very good health
France,Perceived health status,15 years or over,Female,2024,63.6,Good/very good health
France,Perceived health status,15 years or over,Female,2025,62.2,Good/very good health
Germany,Perceived health status,15 years or over,Female,2015,63.1,Good/very good health
Germany,Perceived health status,15 years or over,Female,2016,63.5,Good/very good health
Germany,Perceived health status,15 years or over,Female,2017,63.8,Good/very good health
Germany,Perceived health status,15 years or over,Female,2018,64.3,Good/very good health
Germany,Perceived health status,15 years or over,Female,2019,64.6,Good/very good health
Germany,Perceived health status,15 years or over,Female,2020,62.4,Good/very good health
Germany,Perceived health status,15 years or over,Female,2021,61,Good/very good health
Germany,Perceived health status,15 years or over,Female,2022,62.5,Good/very good health
Germany,Perceived health status,15 years or over,Female,2023,63.5,Good/very good health
Germany,Perceived health status,15 years or over,Female,2024,62.9,Good/very good health
Germany,Perceived health status,15 years or over,Female,2025,63.7,Good/very good health
Greece,Perceived health status,15 years or over,Female,2015,71.8,Good/very good health
Greece,Perceived health status,15 years or over,Female,2016,71.4,Good/very good health
Greece,Perceived health status,15 years or over,Female,2017,71.4,Good/very good health
Greece,Perceived health status,15 years or over,Female,2018,74.2,Good/very good health
Greece,Perceived health status,15 years or over,Female,2019,77.2,Good/very good health
Greece,Perceived health status,15 years or over,Female,2020,76.9,Good/very good health
Greece,Perceived health status,15 years or over,Female,2021,76.4,Good/very good health
Greece,Perceived health status,15 years or over,Female,2022,75.1,Good/very good health
Greece,Perceived health status,15 years or over,Female,2023,76,Good/very good health
Greece,Perceived health status,15 years or over,Female,2024,75.5,Good/very good health
Greece,Perceived health status,15 years or over,Female,2025,75.9,Good/very good health
Italy,Perceived health status,15 years or over,Female,2015,62.6,Good/very good health
Italy,Perceived health status,15 years or over,Female,2016,67.7,Good/very good health
Italy,Perceived health status,15 years or over,Female,2017,74.1,Good/very good health
Italy,Perceived health status,15 years or over,Female,2018,70.5,Good/very good health
Italy,Perceived health status,15 years or over,Female,2019,69.9,Good/very good health
Italy,Perceived health status,15 years or over,Female,2021,71,Good/very good health
Italy,Perceived health status,15 years or over,Female,2022,70.6,Good/very good health
Italy,Perceived health status,15 years or over,Female,2023,71.5,Good/very good health
Italy,Perceived health status,15 years or over,Female,2024,73,Good/very good health
Italy,Perceived health status,15 years or over,Female,2025,71.3,Good/very good health
Japan,Perceived health status,15 years or over,Female,2016,34.1,Good/very good health
Japan,Perceived health status,15 years or over,Female,2019,35.3,Good/very good health
Japan,Perceived health status,15 years or over,Female,2022,36,Good/very good health
Korea,Perceived health status,15 years or over,Female,2016,42.3,Good/very good health
Korea,Perceived health status,15 years or over,Female,2018,44.9,Good/very good health
Korea,Perceived health status,15 years or over,Female,2020,45.3,Good/very good health
Korea,Perceived health status,15 years or over,Female,2022,49.2,Good/very good health
Korea,Perceived health status,15 years or over,Female,2024,49.7,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2015,61.9,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2016,65,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2017,64.1,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2018,63.2,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2019,62.2,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2020,65.1,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2021,63.4,Good/very good health
Türkiye,Perceived health status,15 years or over,Female,2022,62.2,Good/very good health
